source,target,value,naturalCourt,type
78,94,-4.614774,1411,CL
78,98,-0.042693,1411,CL
78,92,-14.556045,1411,CL
78,95,10.797792,1411,CL
78,90,-0.213089,1411,CL
81,91,2.710095,1411,CL
81,78,33.910638,1411,CL
81,94,-6.989792,1411,CL
81,98,15.989270,1411,CL
81,92,-2.132983,1411,CL
81,95,-8.722385,1411,CL
81,90,16.124772,1411,CL
94,91,27.855954,1411,CL
94,78,-11.927180,1411,CL
94,81,-1.701079,1411,CL
94,98,12.109483,1411,CL
94,92,-15.990979,1411,CL
94,95,23.278221,1411,CL
94,90,11.820263,1411,CL
98,91,-15.865459,1411,CL
98,78,0.285982,1411,CL
98,81,16.809218,1411,CL
98,94,14.076468,1411,CL
98,92,20.592187,1411,CL
98,95,-6.839282,1411,CL
98,90,-9.382151,1411,CL
92,91,19.886323,1411,CL
92,78,-32.686023,1411,CL
92,81,-11.044151,1411,CL
92,94,-15.231965,1411,CL
92,98,32.074120,1411,CL
92,95,10.704808,1411,CL
92,90,31.976894,1411,CL
95,91,-12.694762,1411,CL
95,78,12.147331,1411,CL
95,81,-6.889014,1411,CL
95,94,15.243329,1411,CL
95,98,2.360530,1411,CL
95,92,4.464080,1411,CL
95,90,2.580314,1411,CL
90,91,-15.857449,1411,CL
90,78,0.279429,1411,CL
90,81,16.821041,1411,CL
90,94,13.786010,1411,CL
90,98,-9.420377,1411,CL
90,92,20.747189,1411,CL
90,95,-6.836802,1411,CL
91,78,28.397731,1411,nonCL
91,81,-23.301863,1411,nonCL
91,94,13.773192,1411,nonCL
91,98,-23.770976,1411,nonCL
91,92,13.549158,1411,nonCL
91,95,26.387327,1411,nonCL
91,90,-9.499596,1411,nonCL
78,91,18.857929,1411,nonCL
78,81,6.456066,1411,nonCL
78,94,-27.710189,1411,nonCL
78,98,1.540964,1411,nonCL
78,92,9.794810,1411,nonCL
78,95,-1.408075,1411,nonCL
78,90,30.939190,1411,nonCL
81,91,-14.569303,1411,nonCL
81,78,13.313185,1411,nonCL
81,94,-7.714411,1411,nonCL
81,98,2.435552,1411,nonCL
81,92,11.066961,1411,nonCL
81,95,11.921047,1411,nonCL
81,90,29.161610,1411,nonCL
94,91,9.065036,1411,nonCL
94,78,-22.951336,1411,nonCL
94,81,-12.610734,1411,nonCL
94,98,30.448056,1411,nonCL
94,92,6.388902,1411,nonCL
94,95,20.617744,1411,nonCL
94,90,3.922465,1411,nonCL
98,91,-16.287126,1411,nonCL
98,78,1.173449,1411,nonCL
98,81,-5.246004,1411,nonCL
98,94,30.473566,1411,nonCL
98,92,27.642304,1411,nonCL
98,95,5.870221,1411,nonCL
98,90,8.892705,1411,nonCL
92,91,11.721471,1411,nonCL
92,78,1.354536,1411,nonCL
92,81,9.613617,1411,nonCL
92,94,-1.570372,1411,nonCL
92,98,32.850661,1411,nonCL
92,95,21.695831,1411,nonCL
92,90,8.812838,1411,nonCL
95,91,15.943842,1411,nonCL
95,78,-2.625344,1411,nonCL
95,81,8.316117,1411,nonCL
95,94,14.402371,1411,nonCL
95,98,4.996473,1411,nonCL
95,92,17.363990,1411,nonCL
95,90,8.678979,1411,nonCL
90,91,-13.440225,1411,nonCL
90,78,30.171900,1411,nonCL
90,81,34.355203,1411,nonCL
90,94,-4.339006,1411,nonCL
90,98,3.302896,1411,nonCL
90,92,12.702807,1411,nonCL
90,95,11.745462,1411,nonCL
91,78,-22.256149,1501,CL
91,81,17.251394,1501,CL
91,94,3.452718,1501,CL
91,98,1.791950,1501,CL
91,92,-9.550113,1501,CL
91,95,17.244998,1501,CL
91,99,16.985034,1501,CL
78,91,-24.881017,1501,CL
78,81,17.619467,1501,CL
78,94,7.786721,1501,CL
78,98,-11.037225,1501,CL
78,92,-19.582412,1501,CL
78,95,13.773102,1501,CL
78,99,13.842307,1501,CL
81,91,13.284385,1501,CL
81,78,14.575577,1501,CL
81,94,0.720645,1501,CL
81,98,11.173382,1501,CL
81,92,20.082515,1501,CL
81,95,1.304435,1501,CL
81,99,-23.800551,1501,CL
94,91,0.856236,1501,CL
94,78,4.028247,1501,CL
94,81,-10.247711,1501,CL
94,98,11.947465,1501,CL
94,92,10.541325,1501,CL
94,95,-14.756053,1501,CL
94,99,20.285253,1501,CL
98,91,-1.888118,1501,CL
98,78,-3.035279,1501,CL
98,81,1.171449,1501,CL
98,94,12.412600,1501,CL
98,92,12.788649,1501,CL
98,95,10.846685,1501,CL
98,99,-5.566760,1501,CL
92,91,-11.182951,1501,CL
92,78,-16.456919,1501,CL
92,81,18.906126,1501,CL
92,94,9.519123,1501,CL
92,98,22.085734,1501,CL
92,95,8.808468,1501,CL
92,99,-7.568954,1501,CL
95,91,16.217474,1501,CL
95,78,7.628443,1501,CL
95,81,1.049526,1501,CL
95,94,-13.522770,1501,CL
95,98,13.573948,1501,CL
95,92,12.378166,1501,CL
95,99,10.685951,1501,CL
99,91,15.798995,1501,CL
99,78,13.521184,1501,CL
99,81,-28.656689,1501,CL
99,94,32.811267,1501,CL
99,98,-8.771745,1501,CL
99,92,-1.790804,1501,CL
99,95,19.475649,1501,CL
99,78,-22.252757,1501,nonCL
99,81,9.842013,1501,nonCL
99,91,31.393399,1501,nonCL
99,92,-3.510501,1501,nonCL
99,94,-1.444999,1501,nonCL
99,95,17.399683,1501,nonCL
99,98,-4.906250,1501,nonCL
78,99,-19.641572,1501,nonCL
78,81,17.527340,1501,nonCL
78,91,21.239592,1501,nonCL
78,92,-10.386210,1501,nonCL
78,94,-11.319993,1501,nonCL
78,95,17.358882,1501,nonCL
78,98,-3.274902,1501,nonCL
81,99,22.437682,1501,nonCL
81,78,16.105962,1501,nonCL
81,91,-20.956961,1501,nonCL
81,92,21.523817,1501,nonCL
81,94,19.248730,1501,nonCL
81,95,-22.127745,1501,nonCL
81,98,-0.133775,1501,nonCL
91,99,35.001671,1501,nonCL
91,78,16.252023,1501,nonCL
91,81,-20.016124,1501,nonCL
91,92,-10.900838,1501,nonCL
91,94,20.843584,1501,nonCL
91,95,-6.961499,1501,nonCL
91,98,19.341667,1501,nonCL
92,99,-1.209261,1501,nonCL
92,78,-8.617977,1501,nonCL
92,81,9.484194,1501,nonCL
92,91,1.164289,1501,nonCL
92,94,7.711748,1501,nonCL
92,95,16.927030,1501,nonCL
92,98,28.729854,1501,nonCL
94,99,-1.208263,1501,nonCL
94,78,-6.392869,1501,nonCL
94,81,12.085162,1501,nonCL
94,91,1.937154,1501,nonCL
94,92,-4.315649,1501,nonCL
94,95,-1.260281,1501,nonCL
94,98,-7.760052,1501,nonCL
95,99,8.209599,1501,nonCL
95,78,15.573468,1501,nonCL
95,81,-18.469989,1501,nonCL
95,91,-10.575926,1501,nonCL
95,92,22.029795,1501,nonCL
95,94,6.582452,1501,nonCL
95,98,-8.558664,1501,nonCL
98,99,-5.323284,1501,nonCL
98,78,-2.453856,1501,nonCL
98,81,2.459506,1501,nonCL
98,91,7.041762,1501,nonCL
98,92,23.504787,1501,nonCL
98,94,-17.687472,1501,nonCL
98,95,-6.416204,1501,nonCL
91,78,-11.100560,1502,CL
91,81,-8.296195,1502,CL
91,94,6.954948,1502,CL
91,98,24.710736,1502,CL
91,92,-13.623577,1502,CL
91,95,-12.356847,1502,CL
91,99,18.878798,1502,CL
91,100,1.507748,1502,CL
78,91,-13.048638,1502,CL
78,81,18.234665,1502,CL
78,94,-16.454121,1502,CL
78,98,5.127709,1502,CL
78,92,-5.939069,1502,CL
78,95,-13.060653,1502,CL
78,99,17.452623,1502,CL
78,100,5.223295,1502,CL
81,91,0.786382,1502,CL
81,78,17.719457,1502,CL
81,94,12.971372,1502,CL
81,98,6.470167,1502,CL
81,92,15.563180,1502,CL
81,95,9.024185,1502,CL
81,99,-5.040860,1502,CL
81,100,-20.427381,1502,CL
94,91,1.243906,1502,CL
94,78,-13.808204,1502,CL
94,81,13.034724,1502,CL
94,98,-0.394681,1502,CL
94,92,-0.699013,1502,CL
94,95,10.655278,1502,CL
94,99,12.751629,1502,CL
94,100,-8.077561,1502,CL
98,91,23.775258,1502,CL
98,78,3.638713,1502,CL
98,81,7.502840,1502,CL
98,94,3.764160,1502,CL
98,92,28.974130,1502,CL
98,95,2.753647,1502,CL
98,99,-15.955704,1502,CL
98,100,8.128285,1502,CL
92,91,-16.667056,1502,CL
92,78,-6.099373,1502,CL
92,81,15.682798,1502,CL
92,94,-10.936179,1502,CL
92,98,31.490931,1502,CL
92,95,5.324884,1502,CL
92,99,-7.042885,1502,CL
92,100,10.077740,1502,CL
95,91,-3.209663,1502,CL
95,78,-6.309875,1502,CL
95,81,6.142661,1502,CL
95,94,7.567142,1502,CL
95,98,1.329257,1502,CL
95,92,9.553981,1502,CL
95,99,7.276935,1502,CL
95,100,17.100685,1502,CL
99,91,23.149670,1502,CL
99,78,17.867566,1502,CL
99,81,-9.497458,1502,CL
99,94,10.792392,1502,CL
99,98,-22.800822,1502,CL
99,92,-3.470895,1502,CL
99,95,13.872911,1502,CL
99,100,19.228476,1502,CL
100,91,-0.202990,1502,CL
100,78,5.484473,1502,CL
100,81,-18.544976,1502,CL
100,94,-6.976458,1502,CL
100,98,-5.045015,1502,CL
100,92,6.701178,1502,CL
100,95,22.810631,1502,CL
100,99,13.415252,1502,CL
91,78,3.433841,1502,nonCL
91,81,10.352396,1502,nonCL
91,94,-3.304697,1502,nonCL
91,98,4.397313,1502,nonCL
91,92,3.825768,1502,nonCL
91,95,-9.061176,1502,nonCL
91,99,7.685009,1502,nonCL
91,100,19.612158,1502,nonCL
78,91,3.549770,1502,nonCL
78,81,16.668305,1502,nonCL
78,94,-10.431986,1502,nonCL
78,98,3.520299,1502,nonCL
78,92,15.710797,1502,nonCL
78,95,-13.528593,1502,nonCL
78,99,10.557473,1502,nonCL
78,100,9.427489,1502,nonCL
81,91,5.569487,1502,nonCL
81,78,6.549785,1502,nonCL
81,94,-0.415894,1502,nonCL
81,98,1.813310,1502,nonCL
81,92,0.108089,1502,nonCL
81,95,10.269583,1502,nonCL
81,99,-1.390515,1502,nonCL
81,100,-10.049626,1502,nonCL
94,91,5.766447,1502,nonCL
94,78,-10.496822,1502,nonCL
94,81,-5.954131,1502,nonCL
94,98,19.241737,1502,nonCL
94,92,11.692804,1502,nonCL
94,95,-3.423585,1502,nonCL
94,99,16.700974,1502,nonCL
94,100,-2.081890,1502,nonCL
98,91,-0.167674,1502,nonCL
98,78,-7.481453,1502,nonCL
98,81,-7.700461,1502,nonCL
98,94,11.245128,1502,nonCL
98,92,1.062378,1502,nonCL
98,95,5.190437,1502,nonCL
98,99,-4.664848,1502,nonCL
98,100,13.490449,1502,nonCL
92,91,19.156085,1502,nonCL
92,78,21.685762,1502,nonCL
92,81,-9.922190,1502,nonCL
92,94,15.282070,1502,nonCL
92,98,8.271129,1502,nonCL
92,95,25.595949,1502,nonCL
92,99,-26.348536,1502,nonCL
92,100,-9.339572,1502,nonCL
95,91,-24.907021,1502,nonCL
95,78,-15.284142,1502,nonCL
95,81,26.533431,1502,nonCL
95,94,-16.562262,1502,nonCL
95,98,20.536382,1502,nonCL
95,92,22.898107,1502,nonCL
95,99,22.312999,1502,nonCL
95,100,12.782139,1502,nonCL
99,91,2.014552,1502,nonCL
99,78,18.715232,1502,nonCL
99,81,1.217666,1502,nonCL
99,94,25.837558,1502,nonCL
99,98,-16.754531,1502,nonCL
99,92,-28.436690,1502,nonCL
99,95,18.990435,1502,nonCL
99,100,19.182648,1502,nonCL
100,91,17.759766,1502,nonCL
100,78,2.298069,1502,nonCL
100,81,-15.254430,1502,nonCL
100,94,-6.648519,1502,nonCL
100,98,24.781449,1502,nonCL
100,92,9.366525,1502,nonCL
100,95,-2.545766,1502,nonCL
100,99,8.230220,1502,nonCL
81,94,-20.259306,1503,CL
81,98,-20.054728,1503,CL
81,92,29.523078,1503,CL
81,95,14.110351,1503,CL
81,99,-10.211761,1503,CL
81,100,3.012476,1503,CL
94,81,-17.581147,1503,CL
94,98,-9.173285,1503,CL
94,92,24.311561,1503,CL
94,95,12.520227,1503,CL
94,99,-5.706010,1503,CL
94,100,5.547169,1503,CL
98,81,-17.581397,1503,CL
98,94,-9.328387,1503,CL
98,92,24.287938,1503,CL
98,95,12.763539,1503,CL
98,99,-6.343521,1503,CL
98,100,4.524013,1503,CL
92,81,33.663628,1503,CL
92,94,42.347011,1503,CL
92,98,41.806744,1503,CL
92,95,-0.021760,1503,CL
92,99,-12.593127,1503,CL
92,100,-2.337113,1503,CL
95,81,8.383866,1503,CL
95,94,10.701884,1503,CL
95,98,10.298706,1503,CL
95,92,-4.220570,1503,CL
95,99,12.186128,1503,CL
95,100,25.056631,1503,CL
99,81,-4.433712,1503,CL
99,94,0.139861,1503,CL
99,98,-0.515508,1503,CL
99,92,-10.023443,1503,CL
99,95,24.079630,1503,CL
99,100,56.428157,1503,CL
100,81,-4.334980,1503,CL
100,94,2.021828,1503,CL
100,98,3.069423,1503,CL
100,92,-6.312819,1503,CL
100,95,23.139537,1503,CL
100,99,51.859750,1503,CL
81,94,29.942880,1503,nonCL
81,98,5.545001,1503,nonCL
81,92,14.191269,1503,nonCL
81,95,-28.800527,1503,nonCL
81,99,-22.767104,1503,nonCL
81,100,7.366250,1503,nonCL
94,81,22.225931,1503,nonCL
94,98,30.117201,1503,nonCL
94,92,-10.322423,1503,nonCL
94,95,-2.275184,1503,nonCL
94,99,2.494718,1503,nonCL
94,100,10.608644,1503,nonCL
98,81,6.544676,1503,nonCL
98,94,43.858162,1503,nonCL
98,92,23.229310,1503,nonCL
98,95,0.417648,1503,nonCL
98,99,16.053929,1503,nonCL
98,100,14.371276,1503,nonCL
92,81,17.823464,1503,nonCL
92,94,-18.864643,1503,nonCL
92,98,29.278927,1503,nonCL
92,95,33.544744,1503,nonCL
92,99,-21.937548,1503,nonCL
92,100,-11.720526,1503,nonCL
95,81,-34.512431,1503,nonCL
95,94,0.488022,1503,nonCL
95,98,1.663414,1503,nonCL
95,92,27.261912,1503,nonCL
95,99,0.342563,1503,nonCL
95,100,31.195108,1503,nonCL
99,81,-13.605233,1503,nonCL
99,94,1.474204,1503,nonCL
99,98,16.017984,1503,nonCL
99,92,-13.261804,1503,nonCL
99,95,6.530871,1503,nonCL
99,100,24.643622,1503,nonCL
100,81,5.233443,1503,nonCL
100,94,5.080643,1503,nonCL
100,98,16.582475,1503,nonCL
100,92,-11.581115,1503,nonCL
100,95,28.428020,1503,nonCL
100,99,36.277418,1503,nonCL
81,94,23.129914,1504,CL
81,98,18.385607,1504,CL
81,92,17.322476,1504,CL
81,95,-7.736750,1504,CL
81,99,-0.203919,1504,CL
81,100,-3.553396,1504,CL
81,101,0.357255,1504,CL
81,102,-9.425225,1504,CL
94,81,16.078294,1504,CL
94,98,-1.125253,1504,CL
94,92,3.246895,1504,CL
94,95,-9.700162,1504,CL
94,99,0.717792,1504,CL
94,100,-2.925891,1504,CL
94,101,2.606514,1504,CL
94,102,5.472392,1504,CL
98,81,16.011443,1504,CL
98,94,3.508415,1504,CL
98,92,22.750287,1504,CL
98,95,2.237884,1504,CL
98,99,-15.562488,1504,CL
98,100,7.876072,1504,CL
98,101,26.051494,1504,CL
98,102,-12.088526,1504,CL
92,81,11.742683,1504,CL
92,94,1.826494,1504,CL
92,98,19.169862,1504,CL
92,95,16.921742,1504,CL
92,99,-6.169618,1504,CL
92,100,6.002826,1504,CL
92,101,-9.575093,1504,CL
92,102,-17.491456,1504,CL
95,81,-9.947878,1504,CL
95,94,-12.928953,1504,CL
95,98,10.317647,1504,CL
95,92,11.113280,1504,CL
95,99,10.043236,1504,CL
95,100,-6.649418,1504,CL
95,101,-5.721981,1504,CL
95,102,14.924206,1504,CL
99,81,9.860799,1504,CL
99,94,-5.277996,1504,CL
99,98,-10.221540,1504,CL
99,92,14.517822,1504,CL
99,95,4.513084,1504,CL
99,100,25.045291,1504,CL
99,101,6.455919,1504,CL
99,102,9.964733,1504,CL
100,81,-11.275900,1504,CL
100,94,1.815344,1504,CL
100,98,-2.343405,1504,CL
100,92,-4.832086,1504,CL
100,95,-6.960351,1504,CL
100,99,26.345188,1504,CL
100,101,-3.333936,1504,CL
100,102,6.823967,1504,CL
101,81,-7.628149,1504,CL
101,94,7.744863,1504,CL
101,98,19.870469,1504,CL
101,92,-10.451956,1504,CL
101,95,-6.789877,1504,CL
101,99,14.447168,1504,CL
101,100,-5.818305,1504,CL
101,102,20.164794,1504,CL
102,81,-9.168103,1504,CL
102,94,17.054127,1504,CL
102,98,-12.257352,1504,CL
102,92,-7.114803,1504,CL
102,95,17.804576,1504,CL
102,99,17.513940,1504,CL
102,100,14.772944,1504,CL
102,101,27.594072,1504,CL
81,94,18.779055,1504,nonCL
81,98,8.426834,1504,nonCL
81,92,18.198215,1504,nonCL
81,95,2.435498,1504,nonCL
81,99,1.977986,1504,nonCL
81,100,-0.461024,1504,nonCL
81,101,5.756839,1504,nonCL
81,102,2.731931,1504,nonCL
94,81,23.738848,1504,nonCL
94,98,9.069512,1504,nonCL
94,92,1.301352,1504,nonCL
94,95,-5.429468,1504,nonCL
94,99,3.189951,1504,nonCL
94,100,-3.622704,1504,nonCL
94,101,22.824862,1504,nonCL
94,102,17.784480,1504,nonCL
98,81,9.601726,1504,nonCL
98,94,7.955424,1504,nonCL
98,92,25.617715,1504,nonCL
98,95,10.120253,1504,nonCL
98,99,-9.665248,1504,nonCL
98,100,-14.044589,1504,nonCL
98,101,8.156556,1504,nonCL
98,102,-15.413128,1504,nonCL
92,81,35.694406,1504,nonCL
92,94,3.928820,1504,nonCL
92,98,32.522339,1504,nonCL
92,95,28.863342,1504,nonCL
92,99,-17.131139,1504,nonCL
92,100,25.523088,1504,nonCL
92,101,-13.078050,1504,nonCL
92,102,-8.195187,1504,nonCL
95,81,-7.227957,1504,nonCL
95,94,-10.526314,1504,nonCL
95,98,5.661121,1504,nonCL
95,92,11.871952,1504,nonCL
95,99,12.532109,1504,nonCL
95,100,2.937741,1504,nonCL
95,101,5.378617,1504,nonCL
95,102,19.991903,1504,nonCL
99,81,-4.548080,1504,nonCL
99,94,2.689854,1504,nonCL
99,98,-3.875685,1504,nonCL
99,92,-3.077549,1504,nonCL
99,95,16.339073,1504,nonCL
99,100,25.482613,1504,nonCL
99,101,25.885286,1504,nonCL
99,102,7.475622,1504,nonCL
100,81,5.461880,1504,nonCL
100,94,-6.238573,1504,nonCL
100,98,-9.985953,1504,nonCL
100,92,14.890439,1504,nonCL
100,95,12.549725,1504,nonCL
100,99,22.040518,1504,nonCL
100,101,0.005874,1504,nonCL
100,102,5.471959,1504,nonCL
101,81,-5.552865,1504,nonCL
101,94,24.798261,1504,nonCL
101,98,17.550588,1504,nonCL
101,92,-13.443109,1504,nonCL
101,95,1.013567,1504,nonCL
101,99,18.703570,1504,nonCL
101,100,-4.145192,1504,nonCL
101,102,9.002534,1504,nonCL
102,81,-5.199585,1504,nonCL
102,94,24.464561,1504,nonCL
102,98,-0.451847,1504,nonCL
102,92,6.876880,1504,nonCL
102,95,19.549741,1504,nonCL
102,99,6.960140,1504,nonCL
102,100,5.358373,1504,nonCL
102,101,6.543174,1504,nonCL
99,92,-24.163002,1505,CL
99,94,5.107838,1505,CL
99,95,15.267804,1505,CL
99,98,-4.522009,1505,CL
99,100,15.453520,1505,CL
99,101,15.128703,1505,CL
99,102,-21.190417,1505,CL
92,99,-21.161861,1505,CL
92,94,14.692316,1505,CL
92,95,1.524605,1505,CL
92,98,44.605581,1505,CL
92,100,0.158495,1505,CL
92,101,2.024379,1505,CL
92,102,-20.987683,1505,CL
94,99,4.712583,1505,CL
94,92,8.783600,1505,CL
94,95,11.364444,1505,CL
94,98,34.306984,1505,CL
94,100,11.741946,1505,CL
94,101,10.983875,1505,CL
94,102,4.931312,1505,CL
95,99,16.116200,1505,CL
95,92,3.389647,1505,CL
95,94,13.552264,1505,CL
95,98,4.706777,1505,CL
95,100,24.143322,1505,CL
95,101,26.116929,1505,CL
95,102,15.058543,1505,CL
98,99,-7.237458,1505,CL
98,92,31.725266,1505,CL
98,94,33.303724,1505,CL
98,95,4.431775,1505,CL
98,100,5.630673,1505,CL
98,101,4.160858,1505,CL
98,102,-7.503330,1505,CL
100,99,15.643723,1505,CL
100,92,3.841053,1505,CL
100,94,14.870053,1505,CL
100,95,24.069647,1505,CL
100,98,2.436642,1505,CL
100,101,26.221909,1505,CL
100,102,14.483847,1505,CL
101,99,13.735512,1505,CL
101,92,3.883675,1505,CL
101,94,12.714495,1505,CL
101,95,27.819524,1505,CL
101,98,5.064082,1505,CL
101,100,27.164742,1505,CL
101,102,15.734644,1505,CL
102,99,-21.282209,1505,CL
102,92,-24.167089,1505,CL
102,94,5.675964,1505,CL
102,95,15.276446,1505,CL
102,98,-4.338095,1505,CL
102,100,15.459517,1505,CL
102,101,15.115524,1505,CL
94,98,14.898472,1505,nonCL
94,92,15.814512,1505,nonCL
94,95,15.263500,1505,nonCL
94,99,13.272235,1505,nonCL
94,100,14.491227,1505,nonCL
94,101,13.776156,1505,nonCL
94,102,13.353106,1505,nonCL
98,94,13.872768,1505,nonCL
98,92,15.355401,1505,nonCL
98,95,15.148813,1505,nonCL
98,99,14.531690,1505,nonCL
98,100,13.052377,1505,nonCL
98,101,15.103689,1505,nonCL
98,102,13.304523,1505,nonCL
92,94,15.064789,1505,nonCL
92,98,14.457609,1505,nonCL
92,95,13.456340,1505,nonCL
92,99,13.594258,1505,nonCL
92,100,14.889208,1505,nonCL
92,101,14.656151,1505,nonCL
92,102,13.794131,1505,nonCL
95,94,12.853391,1505,nonCL
95,98,13.643537,1505,nonCL
95,92,13.042288,1505,nonCL
95,99,13.587866,1505,nonCL
95,100,13.074956,1505,nonCL
95,101,12.664826,1505,nonCL
95,102,15.940876,1505,nonCL
99,94,14.477987,1505,nonCL
99,98,14.246556,1505,nonCL
99,92,13.597859,1505,nonCL
99,95,12.894840,1505,nonCL
99,100,14.026246,1505,nonCL
99,101,13.936673,1505,nonCL
99,102,14.344571,1505,nonCL
100,94,13.885354,1505,nonCL
100,98,15.681478,1505,nonCL
100,92,14.116217,1505,nonCL
100,95,14.748317,1505,nonCL
100,99,14.675883,1505,nonCL
100,101,16.028241,1505,nonCL
100,102,15.483249,1505,nonCL
101,94,13.899465,1505,nonCL
101,98,14.393976,1505,nonCL
101,92,14.545541,1505,nonCL
101,95,13.696493,1505,nonCL
101,99,14.985854,1505,nonCL
101,100,14.110024,1505,nonCL
101,102,13.768202,1505,nonCL
102,94,15.925647,1505,nonCL
102,98,12.650829,1505,nonCL
102,92,13.508118,1505,nonCL
102,95,14.746793,1505,nonCL
102,99,15.336314,1505,nonCL
102,100,16.336042,1505,nonCL
102,101,13.820941,1505,nonCL
94,98,6.317468,1506,CL
94,92,1.511719,1506,CL
94,95,-13.331384,1506,CL
94,99,0.321645,1506,CL
94,100,-8.205260,1506,CL
94,101,6.905100,1506,CL
94,102,9.973336,1506,CL
94,103,6.266281,1506,CL
98,94,10.406736,1506,CL
98,92,26.408396,1506,CL
98,95,5.528683,1506,CL
98,99,11.711212,1506,CL
98,100,9.194663,1506,CL
98,101,-3.659892,1506,CL
98,102,-14.002641,1506,CL
98,103,3.724408,1506,CL
92,94,8.885376,1506,CL
92,98,33.647199,1506,CL
92,95,17.611265,1506,CL
92,99,-20.660913,1506,CL
92,100,17.530020,1506,CL
92,101,20.865808,1506,CL
92,102,-15.888589,1506,CL
92,103,22.957711,1506,CL
95,94,-12.730491,1506,CL
95,98,4.428808,1506,CL
95,92,7.477570,1506,CL
95,99,5.791898,1506,CL
95,100,1.086015,1506,CL
95,101,-7.056086,1506,CL
95,102,11.738833,1506,CL
95,103,-4.086820,1506,CL
99,94,2.238128,1506,CL
99,98,8.777447,1506,CL
99,92,-11.490570,1506,CL
99,95,7.002613,1506,CL
99,100,6.619585,1506,CL
99,101,9.245330,1506,CL
99,102,14.615443,1506,CL
99,103,-4.328321,1506,CL
100,94,-8.530718,1506,CL
100,98,5.227162,1506,CL
100,92,10.719439,1506,CL
100,95,1.464585,1506,CL
100,99,7.007289,1506,CL
100,101,-6.198553,1506,CL
100,102,9.902056,1506,CL
100,103,-5.618890,1506,CL
101,94,8.464364,1506,CL
101,98,-3.892027,1506,CL
101,92,9.213006,1506,CL
101,95,-5.833871,1506,CL
101,99,11.137540,1506,CL
101,100,-7.120599,1506,CL
101,102,8.345379,1506,CL
101,103,-7.393233,1506,CL
102,94,21.628927,1506,CL
102,98,-25.667372,1506,CL
102,92,-20.017639,1506,CL
102,95,21.264121,1506,CL
102,99,25.667193,1506,CL
102,100,24.705976,1506,CL
102,101,20.000442,1506,CL
102,103,18.203400,1506,CL
103,94,5.843028,1506,CL
103,98,0.194028,1506,CL
103,92,9.641854,1506,CL
103,95,-1.901071,1506,CL
103,99,1.315857,1506,CL
103,100,-2.906128,1506,CL
103,101,-2.924463,1506,CL
103,102,6.109123,1506,CL
94,98,14.458173,1506,nonCL
94,92,6.366353,1506,nonCL
94,95,-8.725172,1506,nonCL
94,99,1.977832,1506,nonCL
94,100,2.696820,1506,nonCL
94,101,14.336503,1506,nonCL
94,102,20.219152,1506,nonCL
94,103,5.625636,1506,nonCL
98,94,18.020766,1506,nonCL
98,92,27.608063,1506,nonCL
98,95,2.841120,1506,nonCL
98,99,15.714466,1506,nonCL
98,100,21.042693,1506,nonCL
98,101,-6.496480,1506,nonCL
98,102,-2.235957,1506,nonCL
98,103,-7.575909,1506,nonCL
92,94,10.508595,1506,nonCL
92,98,43.991860,1506,nonCL
92,95,33.633562,1506,nonCL
92,99,1.110760,1506,nonCL
92,100,1.254918,1506,nonCL
92,101,23.574544,1506,nonCL
92,102,-16.223762,1506,nonCL
92,103,26.019679,1506,nonCL
95,94,-9.797990,1506,nonCL
95,98,3.098814,1506,nonCL
95,92,18.634594,1506,nonCL
95,99,1.033883,1506,nonCL
95,100,15.233603,1506,nonCL
95,101,8.793074,1506,nonCL
95,102,5.786995,1506,nonCL
95,103,2.858851,1506,nonCL
99,94,-0.153239,1506,nonCL
99,98,-2.394741,1506,nonCL
99,92,-2.958113,1506,nonCL
99,95,5.713640,1506,nonCL
99,100,21.889928,1506,nonCL
99,101,13.084325,1506,nonCL
99,102,25.380668,1506,nonCL
99,103,-10.960947,1506,nonCL
100,94,5.063196,1506,nonCL
100,98,15.253268,1506,nonCL
100,92,0.788645,1506,nonCL
100,95,15.349934,1506,nonCL
100,99,20.013043,1506,nonCL
100,101,9.345220,1506,nonCL
100,102,-4.113999,1506,nonCL
100,103,10.027185,1506,nonCL
101,94,12.275935,1506,nonCL
101,98,-5.220343,1506,nonCL
101,92,6.941897,1506,nonCL
101,95,5.663788,1506,nonCL
101,99,12.546272,1506,nonCL
101,100,7.626211,1506,nonCL
101,102,6.054264,1506,nonCL
101,103,-0.411038,1506,nonCL
102,94,33.971911,1506,nonCL
102,98,-0.051001,1506,nonCL
102,92,-11.437690,1506,nonCL
102,95,17.936266,1506,nonCL
102,99,40.851556,1506,nonCL
102,100,-3.560987,1506,nonCL
102,101,18.436676,1506,nonCL
102,103,25.186851,1506,nonCL
103,94,8.048765,1506,nonCL
103,98,-4.924340,1506,nonCL
103,92,13.227782,1506,nonCL
103,95,5.372297,1506,nonCL
103,99,-6.127762,1506,nonCL
103,100,12.251286,1506,nonCL
103,101,4.483794,1506,nonCL
103,102,16.713903,1506,nonCL
98,92,44.739041,1507,CL
98,95,15.940336,1507,CL
98,99,2.030394,1507,CL
98,100,18.874225,1507,CL
98,101,1.661841,1507,CL
98,102,-26.362407,1507,CL
98,103,7.364753,1507,CL
98,104,-1.767403,1507,CL
92,98,34.466626,1507,CL
92,95,1.737284,1507,CL
92,99,-2.611158,1507,CL
92,100,21.610681,1507,CL
92,101,16.432036,1507,CL
92,102,-6.270631,1507,CL
